IDSTUD,IDSCHOOL,TOTWGTS,IS18C_plan_capacity,ASDAGE,SEX_female,IS34_lang,prnt_ed_M,IS17G_miss_meals,IS01_prop_sch_time,IS09_comm_modes,IS21_teach_sup,IS18E_adult_help,IS14A,IS14C,IS14K,IS17A,IS17C,IS17E,IS25A,IS25B,IS25C,IS25D,IS25E,IS25F,IS25G,IS25H,IS25J,IT05F_indiv,IT06D_indep,IP13D_prnt_sup,IP21_remote_prep,IP34_locale_size,IP34A_public,IP1G35C_prop_disadvan,IP03_tech
10290101,1029,17.74175830769231,2.0,13.25,1,1,3.0,1.0,1.0,3.0,3.5,2.0,1.0,4.0,1.0,,1.0,1.0,4.0,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.6,3.0,3.0,3.0,2.0,1.0,4.0,2
10290102,1029,17.74175830769231,3.0,13.42,1,1,5.0,2.0,1.0,1.0,2.75,3.0,2.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,3.6,3.0,3.0,3.0,2.0,1.0,4.0,2
10290103,1029,17.74175830769231,1.0,13.58,1,1,4.0,4.0,1.0,3.0,3.25,2.0,3.0,1.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.6,3.0,3.0,3.0,2.0,1.0,4.0,2
10290104,1029,17.74175830769231,2.0,12.08,1,1,4.0,3.0,1.0,3.0,3.25,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,3.6,3.0,3.0,3.0,2.0,1.0,4.0,2
10290105,1029,17.74175830769231,3.0,13.25,1,1,3.5,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,3.6,3.0,3.0,3.0,2.0,1.0,4.0,2
10290106,1029,17.74175830769231,2.0,13.75,1,1,1.5,2.0,1.0,3.0,3.0,3.0,1.0,3.0,,1.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.6,3.0,3.0,3.0,2.0,1.0,4.0,2
10290107,1029,17.74175830769231,2.0,13.75,1,1,3.5,3.0,1.0,1.0,3.25,1.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.6,3.0,3.0,3.0,2.0,1.0,4.0,2
10290108,1029,17.74175830769231,3.0,13.67,1,1,1.0,3.0,1.0,1.0,3.25,2.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,3.6,3.0,3.0,3.0,2.0,1.0,4.0,2
10290109,1029,17.74175830769231,,13.42,1,1,,,1.0,1.0,,,,,,,,,,,,,,,,,,3.6,3.0,3.0,3.0,2.0,1.0,4.0,2
10290110,1029,17.74175830769231,2.0,12.92,1,1,3.0,1.0,,1.0,2.75,2.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.6,3.0,3.0,3.0,2.0,1.0,4.0,2
10290111,1029,17.74175830769231,2.0,13.42,1,1,,2.0,1.0,3.0,2.75,2.0,3.0,3.0,2.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.6,3.0,3.0,3.0,2.0,1.0,4.0,2
10290112,1029,17.74175830769231,,13.08,1,1,,,1.0,3.0,,,,,,,,,,,,,,,,,,3.6,3.0,3.0,3.0,2.0,1.0,4.0,2
10290113,1029,17.74175830769231,,13.42,1,1,,,1.0,4.0,,,,,,,,,,,,,,,,,,3.6,3.0,3.0,3.0,2.0,1.0,4.0,2
10290114,1029,17.74175830769231,2.0,13.5,1,1,3.0,2.0,5.0,3.0,2.75,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.6,3.0,3.0,3.0,2.0,1.0,4.0,2
10290115,1029,17.74175830769231,2.0,13.67,1,1,,1.0,1.0,0.0,2.75,3.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,3.6,3.0,3.0,3.0,2.0,1.0,4.0,2
10290116,1029,17.74175830769231,,13.67,1,1,,,1.0,4.0,,,,,,,,,,,,,,,,,,3.6,3.0,3.0,3.0,2.0,1.0,4.0,2
10290117,1029,17.74175830769231,1.0,13.67,1,1,1.5,1.0,5.0,3.0,3.0,1.0,4.0,3.0,4.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.6,3.0,3.0,3.0,2.0,1.0,4.0,2
10290118,1029,17.74175830769231,3.0,14.25,1,1,3.0,2.0,1.0,3.0,2.5,1.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.6,3.0,3.0,3.0,2.0,1.0,4.0,2
10290120,1029,17.74175830769231,2.0,13.75,1,1,3.0,3.0,5.0,4.0,2.5,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,3.6,3.0,3.0,3.0,2.0,1.0,4.0,2
10300101,1030,21.67344951012146,2.0,12.08,0,1,,2.0,1.0,4.0,2.75,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.857142857142857,3.142857142857143,3.0,4.0,3.0,1.0,1.0,2
10300102,1030,21.67344951012146,3.0,14.92,0,1,2.5,2.0,1.0,0.0,1.75,3.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.857142857142857,3.142857142857143,3.0,4.0,3.0,1.0,1.0,2
10300103,1030,21.67344951012146,3.0,13.5,0,1,4.5,2.0,5.0,4.0,3.25,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.857142857142857,3.142857142857143,3.0,4.0,3.0,1.0,1.0,2
10300105,1030,21.67344951012146,3.0,13.92,0,1,5.0,1.0,1.0,0.0,3.25,3.0,,,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.857142857142857,3.142857142857143,3.0,4.0,3.0,1.0,1.0,2
10300106,1030,21.67344951012146,2.0,14.58,0,1,4.0,2.0,1.0,3.0,2.75,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.857142857142857,3.142857142857143,3.0,4.0,3.0,1.0,1.0,2
10300107,1030,21.67344951012146,2.0,14.83,0,1,3.5,2.0,1.0,4.0,2.75,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.857142857142857,3.142857142857143,3.0,4.0,3.0,1.0,1.0,2
10300108,1030,21.67344951012146,2.0,12.92,0,1,3.0,4.0,,4.0,2.5,2.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.857142857142857,3.142857142857143,3.0,4.0,3.0,1.0,1.0,2
10300109,1030,21.67344951012146,3.0,12.67,0,3,3.5,,1.0,0.0,,,4.0,,,,,,,4.0,,,,,,,,3.857142857142857,3.142857142857143,3.0,4.0,3.0,1.0,1.0,2
10300110,1030,21.67344951012146,2.0,13.58,0,1,4.0,4.0,5.0,4.0,3.75,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.857142857142857,3.142857142857143,3.0,4.0,3.0,1.0,1.0,2
10300111,1030,21.67344951012146,2.0,14.5,0,1,2.5,1.0,1.0,0.0,2.75,2.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.857142857142857,3.142857142857143,3.0,4.0,3.0,1.0,1.0,2
10300112,1030,21.67344951012146,,12.92,0,1,,,1.0,,4.0,,,,,,,,,4.0,,,,,,,,3.857142857142857,3.142857142857143,3.0,4.0,3.0,1.0,1.0,2
10300113,1030,21.67344951012146,2.0,13.92,0,1,4.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.857142857142857,3.142857142857143,3.0,4.0,3.0,1.0,1.0,2
10300114,1030,21.67344951012146,2.0,13.42,0,1,4.0,4.0,5.0,4.0,3.75,2.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.857142857142857,3.142857142857143,3.0,4.0,3.0,1.0,1.0,2
10300115,1030,21.67344951012146,1.0,13.67,1,1,3.5,4.0,1.0,4.0,2.75,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.857142857142857,3.142857142857143,3.0,4.0,3.0,1.0,1.0,2
10300117,1030,21.67344951012146,,12.17,0,1,2.0,2.0,,0.0,3.25,1.0,4.0,3.0,4.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,3.857142857142857,3.142857142857143,3.0,4.0,3.0,1.0,1.0,2
10300118,1030,21.67344951012146,3.0,13.83,0,1,3.0,1.0,5.0,0.0,2.5,3.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.857142857142857,3.142857142857143,3.0,4.0,3.0,1.0,1.0,2
10300119,1030,21.67344951012146,2.0,13.75,0,1,1.0,2.0,1.0,0.0,2.75,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.857142857142857,3.142857142857143,3.0,4.0,3.0,1.0,1.0,2
10300120,1030,21.67344951012146,3.0,14.75,0,1,4.0,3.0,1.0,4.0,2.75,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.857142857142857,3.142857142857143,3.0,4.0,3.0,1.0,1.0,2
10300121,1030,21.67344951012146,1.0,14.25,0,1,5.0,2.0,5.0,1.0,2.75,2.0,,,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.857142857142857,3.142857142857143,3.0,4.0,3.0,1.0,1.0,2
10310101,1031,13.7631403,3.0,12.92,0,1,5.0,4.0,1.0,2.0,3.25,3.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.6315789473684212,3.0,1.0,3.0,4.0,0.0,1.0,1
10310102,1031,13.7631403,3.0,13.67,0,1,3.5,1.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,3.6315789473684212,3.0,1.0,3.0,4.0,0.0,1.0,1
10310103,1031,13.7631403,2.0,13.0,0,1,5.0,1.0,1.0,3.0,2.75,2.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.6315789473684212,3.0,1.0,3.0,4.0,0.0,1.0,1
10310104,1031,13.7631403,1.0,13.17,0,1,4.5,1.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.6315789473684212,3.0,1.0,3.0,4.0,0.0,1.0,1
10310105,1031,13.7631403,2.0,13.5,0,1,4.5,2.0,1.0,1.0,2.75,2.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.6315789473684212,3.0,1.0,3.0,4.0,0.0,1.0,1
10310106,1031,13.7631403,1.0,13.25,0,1,3.0,3.0,1.0,4.0,2.75,1.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.6315789473684212,3.0,1.0,3.0,4.0,0.0,1.0,1
10310107,1031,13.7631403,3.0,12.92,0,1,5.0,2.0,1.0,2.0,2.5,3.0,1.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.6315789473684212,3.0,1.0,3.0,4.0,0.0,1.0,1
10310108,1031,13.7631403,,13.67,0,1,5.0,,,,3.25,,,,4.0,,,,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.6315789473684212,3.0,1.0,3.0,4.0,0.0,1.0,1
10310109,1031,13.7631403,2.0,12.08,0,1,4.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.6315789473684212,3.0,1.0,3.0,4.0,0.0,1.0,1
10310110,1031,13.7631403,1.0,12.0,0,1,4.5,1.0,1.0,4.0,2.5,3.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.6315789473684212,3.0,1.0,3.0,4.0,0.0,1.0,1
10310111,1031,13.7631403,3.0,10.0,0,1,4.5,1.0,1.0,3.0,3.5,3.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.6315789473684212,3.0,1.0,3.0,4.0,0.0,1.0,1
10310112,1031,13.7631403,2.0,12.83,0,1,5.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.6315789473684212,3.0,1.0,3.0,4.0,0.0,1.0,1
10310113,1031,13.7631403,2.0,12.92,1,1,5.0,1.0,1.0,1.0,2.75,2.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,,3.0,2.0,3.0,2.0,3.6315789473684212,3.0,1.0,3.0,4.0,0.0,1.0,1
10310114,1031,13.7631403,3.0,13.83,1,1,5.0,1.0,1.0,4.0,2.75,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,3.6315789473684212,3.0,1.0,3.0,4.0,0.0,1.0,1
10310115,1031,13.7631403,2.0,12.0,1,1,5.0,1.0,1.0,0.0,2.75,1.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,1.0,3.6315789473684212,3.0,1.0,3.0,4.0,0.0,1.0,1
10310116,1031,13.7631403,3.0,13.33,1,1,5.0,1.0,1.0,4.0,3.5,3.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,3.6315789473684212,3.0,1.0,3.0,4.0,0.0,1.0,1
10310117,1031,13.7631403,2.0,15.42,1,1,2.0,2.0,1.0,1.0,2.75,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,3.6315789473684212,3.0,1.0,3.0,4.0,0.0,1.0,1
10310118,1031,13.7631403,3.0,13.58,1,1,3.0,1.0,1.0,1.0,3.25,2.0,2.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.6315789473684212,3.0,1.0,3.0,4.0,0.0,1.0,1
10310119,1031,13.7631403,2.0,12.92,1,1,4.5,1.0,1.0,4.0,2.5,3.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.6315789473684212,3.0,1.0,3.0,4.0,0.0,1.0,1
10310120,1031,13.7631403,1.0,13.58,1,1,5.0,2.0,1.0,3.0,2.75,3.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.6315789473684212,3.0,1.0,3.0,4.0,0.0,1.0,1
10320101,1032,15.1185366,2.0,13.33,0,1,4.5,1.0,2.0,3.0,2.75,2.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,4.411764705882353,3.2941176470588234,3.0,3.0,3.0,0.0,5.0,2
10320102,1032,15.1185366,2.0,13.75,0,1,5.0,2.0,1.0,4.0,3.5,2.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.411764705882353,3.2941176470588234,3.0,3.0,3.0,0.0,5.0,2
10320103,1032,15.1185366,2.0,13.42,0,1,4.0,1.0,5.0,1.0,2.75,1.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,4.411764705882353,3.2941176470588234,3.0,3.0,3.0,0.0,5.0,2
10320104,1032,15.1185366,2.0,13.83,0,1,4.5,4.0,2.0,3.0,3.25,2.0,2.0,3.0,4.0,4.0,3.0,3.0,,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.411764705882353,3.2941176470588234,3.0,3.0,3.0,0.0,5.0,2
10320105,1032,15.1185366,2.0,13.75,0,1,4.0,4.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,4.411764705882353,3.2941176470588234,3.0,3.0,3.0,0.0,5.0,2
10320106,1032,15.1185366,2.0,12.92,0,1,2.0,3.0,1.0,1.0,3.5,2.0,3.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.411764705882353,3.2941176470588234,3.0,3.0,3.0,0.0,5.0,2
10320107,1032,15.1185366,,12.75,0,1,3.5,,5.0,0.0,4.0,,,,,1.0,,,,,,,,4.0,,,,4.411764705882353,3.2941176470588234,3.0,3.0,3.0,0.0,5.0,2
10320108,1032,15.1185366,3.0,13.67,0,1,3.0,3.0,1.0,2.0,2.75,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.411764705882353,3.2941176470588234,3.0,3.0,3.0,0.0,5.0,2
10320109,1032,15.1185366,3.0,13.67,0,1,2.0,2.0,1.0,2.0,3.25,2.0,3.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,4.411764705882353,3.2941176470588234,3.0,3.0,3.0,0.0,5.0,2
10320110,1032,15.1185366,3.0,13.5,0,1,5.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,1.0,3.0,4.0,1.0,4.411764705882353,3.2941176470588234,3.0,3.0,3.0,0.0,5.0,2
10320111,1032,15.1185366,3.0,12.92,0,1,4.0,1.0,1.0,3.0,3.25,2.0,3.0,4.0,2.0,4.0,1.0,1.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,4.411764705882353,3.2941176470588234,3.0,3.0,3.0,0.0,5.0,2
10320112,1032,15.1185366,1.0,13.58,1,1,5.0,1.0,1.0,2.0,2.5,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,4.411764705882353,3.2941176470588234,3.0,3.0,3.0,0.0,5.0,2
10320113,1032,15.1185366,1.0,12.5,1,1,5.0,1.0,1.0,3.0,2.25,3.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,4.411764705882353,3.2941176470588234,3.0,3.0,3.0,0.0,5.0,2
10320114,1032,15.1185366,1.0,13.17,1,1,3.5,3.0,1.0,1.0,2.5,2.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,1.0,4.0,4.411764705882353,3.2941176470588234,3.0,3.0,3.0,0.0,5.0,2
10320115,1032,15.1185366,1.0,13.75,1,1,4.5,1.0,1.0,2.0,1.0,2.0,4.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,4.411764705882353,3.2941176470588234,3.0,3.0,3.0,0.0,5.0,2
10320116,1032,15.1185366,3.0,12.83,1,1,5.0,1.0,1.0,4.0,3.25,3.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,4.411764705882353,3.2941176470588234,3.0,3.0,3.0,0.0,5.0,2
10320117,1032,15.1185366,3.0,13.5,1,1,5.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.411764705882353,3.2941176470588234,3.0,3.0,3.0,0.0,5.0,2
10320118,1032,15.1185366,3.0,13.67,1,1,5.0,2.0,1.0,1.0,1.6666666,3.0,2.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,4.411764705882353,3.2941176470588234,3.0,3.0,3.0,0.0,5.0,2
10320119,1032,15.1185366,2.0,12.17,1,1,4.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,4.411764705882353,3.2941176470588234,3.0,3.0,3.0,0.0,5.0,2
10320120,1032,15.1185366,3.0,13.75,1,1,4.5,2.0,1.0,3.0,2.75,2.0,3.0,3.0,4.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,4.411764705882353,3.2941176470588234,3.0,3.0,3.0,0.0,5.0,2
10330101,1033,14.7661215,2.0,14.75,1,1,1.5,1.0,1.0,1.0,3.25,2.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.736842105263158,3.1052631578947367,2.0,3.0,3.0,0.0,4.0,2
10330102,1033,14.7661215,3.0,13.67,1,1,2.5,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.736842105263158,3.1052631578947367,2.0,3.0,3.0,0.0,4.0,2
10330103,1033,14.7661215,1.0,12.08,1,1,2.0,1.0,1.0,2.0,1.5,2.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,3.736842105263158,3.1052631578947367,2.0,3.0,3.0,0.0,4.0,2
10330104,1033,14.7661215,3.0,13.5,1,1,3.0,1.0,1.0,0.0,2.75,1.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.736842105263158,3.1052631578947367,2.0,3.0,3.0,0.0,4.0,2
10330105,1033,14.7661215,2.0,12.67,1,1,2.0,4.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.736842105263158,3.1052631578947367,2.0,3.0,3.0,0.0,4.0,2
10330106,1033,14.7661215,2.0,13.75,1,1,5.0,2.0,1.0,1.0,2.25,2.0,4.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,3.736842105263158,3.1052631578947367,2.0,3.0,3.0,0.0,4.0,2
10330107,1033,14.7661215,2.0,12.75,1,1,4.0,1.0,1.0,1.0,2.75,3.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,3.0,3.736842105263158,3.1052631578947367,2.0,3.0,3.0,0.0,4.0,2
10330108,1033,14.7661215,1.0,13.75,1,1,3.0,4.0,1.0,3.0,2.75,1.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,,1.0,3.0,1.0,1.0,4.0,4.0,3.736842105263158,3.1052631578947367,2.0,3.0,3.0,0.0,4.0,2
10330109,1033,14.7661215,2.0,13.58,1,1,4.0,3.0,1.0,1.0,2.5,2.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.736842105263158,3.1052631578947367,2.0,3.0,3.0,0.0,4.0,2
10330110,1033,14.7661215,2.0,14.67,0,1,2.5,1.0,1.0,3.0,2.5,1.0,4.0,3.0,2.0,4.0,1.0,1.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,3.736842105263158,3.1052631578947367,2.0,3.0,3.0,0.0,4.0,2
10330111,1033,14.7661215,2.0,13.33,0,1,3.0,3.0,1.0,2.0,2.75,2.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,3.736842105263158,3.1052631578947367,2.0,3.0,3.0,0.0,4.0,2
10330112,1033,14.7661215,2.0,12.0,0,1,3.5,1.0,1.0,1.0,2.75,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.736842105263158,3.1052631578947367,2.0,3.0,3.0,0.0,4.0,2
10330113,1033,14.7661215,2.0,13.67,0,1,5.0,1.0,1.0,2.0,2.5,3.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.736842105263158,3.1052631578947367,2.0,3.0,3.0,0.0,4.0,2
10330114,1033,14.7661215,2.0,14.17,0,1,4.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.736842105263158,3.1052631578947367,2.0,3.0,3.0,0.0,4.0,2
10330115,1033,14.7661215,,13.75,0,1,4.0,1.0,1.0,2.0,3.0,,1.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.736842105263158,3.1052631578947367,2.0,3.0,3.0,0.0,4.0,2
10330116,1033,14.7661215,,13.67,0,1,4.0,,1.0,1.0,,,,,,4.0,,,,,,3.0,,,,,,3.736842105263158,3.1052631578947367,2.0,3.0,3.0,0.0,4.0,2
10330117,1033,14.7661215,2.0,14.5,0,1,2.0,2.0,1.0,4.0,2.75,2.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.736842105263158,3.1052631578947367,2.0,3.0,3.0,0.0,4.0,2
10330118,1033,14.7661215,1.0,13.17,0,1,5.0,4.0,1.0,1.0,2.25,2.0,4.0,3.0,4.0,1.0,3.0,3.0,4.0,1.0,,,,,,,,3.736842105263158,3.1052631578947367,2.0,3.0,3.0,0.0,4.0,2
10330119,1033,14.7661215,,12.92,0,1,4.0,1.0,1.0,1.0,2.5,1.0,3.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,3.736842105263158,3.1052631578947367,2.0,3.0,3.0,0.0,4.0,2
10330120,1033,14.7661215,2.0,13.92,0,1,2.5,1.0,1.0,1.0,2.5,3.0,2.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,3.736842105263158,3.1052631578947367,2.0,3.0,3.0,0.0,4.0,2
